num_distr,mouse.time,,,,,,,,,,
5,1.5677632,,,,,,,,,,
5,1.5462565,,,,,,,,,,
5,2.3671552,,,,,,,,,,
5,1.5587297,,,,,,,,,,
5,1.1161637,,,,,,,,,,
5,1.6723971,,,,,,,,,,
5,1.851022,,,,,,,,,,
10,2.9781506,,,,,,,,,,
10,1.0314673,,,,,,,,,,
10,1.2580591,,,,,,,,,,
10,1.1087128,,,,,,,,,,
10,2.224586,,,,,,,,,,
10,0.9982484,,,,,,,,,,
10,2.7940639,,,,,,,,,,
10,2.5745332,,,,,,,,,,
10,2.1264932,,,,,,,,,,
10,1.6783444,,,,,,,,,,
10,1.1431296,,,,,,,,,,
10,1.8124479,,,,,,,,,,
10,1.2612452,,,,,,,,,,
10,0.8957451,,,,,,,,,,
10,1.2664755,,,,,,,,,,
10,2.5574451,,,,,,,,,,
10,2.4747848,,,,,,,,,,
10,1.7423979,,,,,,,,,,
10,2.4442673,,,,,,,,,,
10,1.9030588,,,,,,,,,,
10,3.6464614,,,,,,,,,,
10,1.2372547,,,,,,,,,,
10,1.0967838,,,,,,,,,,
10,3.2291776,,,,,,,,,,
10,0.8129732,,,,,,,,,,
10,1.4610188,,,,,,,,,,
10,1.3708496,,,,,,,,,,
10,2.7244241,,,,,,,,,,
10,1.8275449,,,,,,,,,,
10,1.6623506,,,,,,,,,,
10,1.5118072,,,,,,,,,,
10,1.5328408,,,,,,,,,,
10,1.8816064,,,,,,,,,,
10,1.9235284,,,,,,,,,,
10,1.2900471,,,,,,,,,,
10,2.2025295,,,,,,,,,,
10,1.5195769,,,,,,,,,,
10,2.0409477,,,,,,,,,,
10,2.3797078,,,,,,,,,,
10,2.1255855,,,,,,,,,,
10,2.0925336,,,,,,,,,,
10,1.0413228,,,,,,,,,,
10,1.0498952,,,,,,,,,,
10,1.028544,,,,,,,,,,
10,1.9898897,,,,,,,,,,
10,1.5381768,,,,,,,,,,
10,2.0109066,,,,,,,,,,
10,1.0614495,,,,,,,,,,
10,1.4484753,,,,,,,,,,
10,1.164366,,,,,,,,,,
10,1.0773304,,,,,,,,,,
10,1.0505626,,,,,,,,,,
10,1.0634983,,,,,,,,,,
10,1.1984875,,,,,,,,,,
10,1.4133338,,,,,,,,,,
10,1.9615603,,,,,,,,,,
10,1.9833874,,,,,,,,,,
10,1.5809844,,,,,,,,,,
10,1.4594664,,,,,,,,,,
10,1.3450607,,,,,,,,,,
10,2.2785676,,,,,,,,,,
10,2.3451008,,,,,,,,,,
10,3.1751129,,,,,,,,,,
10,1.6520749,,,,,,,,,,
10,1.6377749,,,,,,,,,,
10,0.9320087,,,,,,,,,,
10,1.0078103,,,,,,,,,,
10,1.5939854,,,,,,,,,,
10,1.2730032,,,,,,,,,,
10,1.133388,,,,,,,,,,
10,1.7837126,,,,,,,,,,
10,1.4853565,,,,,,,,,,
10,2.0214055,,,,,,,,,,
10,1.5075941,,,,,,,,,,
10,0.9415713,,,,,,,,,,
10,7.5598441,,,,,,,,,,
10,1.0244707,,,,,,,,,,
10,2.5883092,,,,,,,,,,
10,1.1866294,,,,,,,,,,
10,2.3422665,,,,,,,,,,
10,2.0636525,,,,,,,,,,
10,2.5433088,,,,,,,,,,
10,1.5948844,,,,,,,,,,
10,1.5418605,,,,,,,,,,
10,1.6755195,,,,,,,,,,
10,1.8347155,,,,,,,,,,
10,2.3845936,,,,,,,,,,
10,0.9562815,,,,,,,,,,
10,1.9745099,,,,,,,,,,
10,1.5070811,,,,,,,,,,
10,1.1073436,,,,,,,,,,
