num_distr,mouse.time,,,,,,,,,
10,1.4420875,,,,,,,,,
10,2.4354807,,,,,,,,,
10,0.9754092,,,,,,,,,
10,1.7415592,,,,,,,,,
10,1.1770924,,,,,,,,,
10,1.5741989,,,,,,,,,
10,1.1851655,,,,,,,,,
10,1.3567257,,,,,,,,,
10,0.9773684,,,,,,,,,
10,1.0926247,,,,,,,,,
10,1.500789,,,,,,,,,
10,1.3186327,,,,,,,,,
10,0.9588947,,,,,,,,,
10,2.1164806,,,,,,,,,
10,2.0856842,,,,,,,,,
10,1.6255697,,,,,,,,,
10,0.9289472,,,,,,,,,
10,1.1067625,,,,,,,,,
10,1.5508689,,,,,,,,,
10,0.949456,,,,,,,,,
10,1.4429488,,,,,,,,,
10,1.7293483,,,,,,,,,
10,1.427312,,,,,,,,,
10,2.1516152,,,,,,,,,
10,1.8685938,,,,,,,,,
10,1.2461278,,,,,,,,,
10,1.7066926,,,,,,,,,
10,1.0954518,,,,,,,,,
10,2.114297,,,,,,,,,
10,3.185136,,,,,,,,,
10,1.5961898,,,,,,,,,
10,1.8421807,,,,,,,,,
10,1.3156873,,,,,,,,,
10,1.1726955,,,,,,,,,
10,1.5346562,,,,,,,,,
10,1.998421,,,,,,,,,
10,1.0794256,,,,,,,,,
10,1.1598478,,,,,,,,,
10,1.7038754,,,,,,,,,
10,1.7571643,,,,,,,,,
10,1.0568748,,,,,,,,,
10,1.8934477,,,,,,,,,
10,2.2920252,,,,,,,,,
10,0.7430898,,,,,,,,,
10,2.9148974,,,,,,,,,
10,0.9299605,,,,,,,,,
10,1.5256236,,,,,,,,,
10,1.4976644,,,,,,,,,
10,1.2959203,,,,,,,,,
10,1.4776134,,,,,,,,,
10,1.8960488,,,,,,,,,
10,1.0023921,,,,,,,,,
10,1.4015884,,,,,,,,,
10,1.6048333,,,,,,,,,
10,2.6004223,,,,,,,,,
10,0.8345636,,,,,,,,,
10,2.7768596,,,,,,,,,
10,2.2570636,,,,,,,,,
10,1.3950467,,,,,,,,,
10,1.2653506,,,,,,,,,
10,2.4192555,,,,,,,,,
10,3.3212752,,,,,,,,,
10,1.2297876,,,,,,,,,
10,1.7424184,,,,,,,,,
